Ep.,구분,이름,메뉴,계절,시/도,군/구,지번,전화번호,비고,Filter
S02E04,걸신 차트,지린성,고추짬뽕,7위,전북,군산,미원동 87,063-467-2905,"도시 내에만 5대짬뽕이 있을만큼 짬뽕의 도시.
일반 짬뽕은 먹을만 하지만 고추 짬뽕은 순수하게 고통스러운 맛.
고추 짜장도 추천.
면이 가늘고 미끄러운편이라 국물과의 위화감이 있음.
짬뽕의 매운맛을 순도 높게 개성화 한것에 점수를 줌.
특이하게 스테인레스 그릇을 사용.
11회에 소개됨.
7500원.",1
S02E04,맛집,수송반점,짬뽕,,전북,군산,서흥남동 426-8,063-463-5445,,1
S02E04,맛집,쌍용반점,짬뽕,,전북,군산,금동 3-4,063-443-1259,,1
S02E04,걸신 차트,교동반점,짬뽕,6위,강원,강릉,교동 162-126,033-646-3833,"군산과 달리 재료가 허름한 느낌.
짬뽕의 기본인 돼지고기 베이스의 묵직한 육수와 해물의 조화가 좋고 면과 국물의 조화가 뛰어남.
후추를 개성적으로 사용함.
전수창업을 기본으로 하지만 분점들의 맛이 실력에 따라 다름.
11회에 소개됨.
7000원.
세븐일레븐 컵라면 2200원.",1
S02E04,걸신 차트,안동반점,삼선짬뽕,5위,서울,성북,보문동1가 107,02-923-4448,"서울 지역 팬들의 열화와 같은 지지를 받음. 
서울 지역 짬뽕의 역사와 더불어 가장 고전적인 형태의 짬뽕. 
묵직한 돼지고기 육수를 잘 살려 짬뽕의 표준을 확립했다고 봄. 
주방장 어르신이 연세가 있으셔 음식이 나오는데 시간이 걸릴 수 있음. 
5000원.",1
S02E04,걸신 차트,진흥반점,짬뽕,4위,대구,남,이천동 311-28,053-474-1738,"묵직하고 걸죽함.
고명에 숙주를 사용.
육계장스러운 깊은맛.
9시경 문을 열어 일찍 문을 닫음.
짬뽕국물 포장 안됨.
볶음밥도 추천.
6000원.
11회에 소개됨.

[배드가이]
휴업.",1
S02E04,맛집,가야성,짬뽕,,대구,달서,송현동 186-10,053-654-0545,진흥반점과 1 2위를 다툼.,1
S02E04,맛집,대동반점,짬뽕,,대구,남,대명1동 797-21,053-656-5037,"[배드가이]
확장 이전.",1
S02E04,맛집,신신반점,짬뽕,,대구,달서,두류동 135-2,053-625-7750,"24시간.

[배드가이]
대구 5대 짬뽕.
분점 맛의 편차가 큼.",1
S02E04,걸신 차트,복성루,짬뽕,3위,전북,군산,미원동 332,063-445-8412,"산을 쌓아놓은 듯한 위압감으로 푸짐한 재료를 사용함. 
1~2시간 대기는 기본으로 재료가 떨어져 일찍 문 닫는 경우가 허다함. 
근래 들어 질이 떨어진 감이 있음. 
일요일 휴무. 
7000원. 
1-2회에 소개됨.",1
S02E04,맛집,유향,짬뽕,,광주,광산,신가동 1154,062-954-9530,,1
S02E04,걸신 차트,용인죽전 교동짬뽕,짬뽕,2위,경기,용인,수지구 죽전동 1190-5,031-898-3323,"가장 신생 업체. 
본점을 뛰어넘는 맛으로 평가함. 
난립하는 교동 짬뽕에 비해 왜소한 점포임에도 맛을 잘 유지하고 있으며 매운맛의 정도를 선택할 수 있음. 
분점 중 국물이 잘 배인 면이 아주 뛰어남.
11회에 소개됨.",1
S02E04,걸신 차트,동해원,짬뽕,1위,충남,공주,소학동 194-1,041-852-3624,"짬뽕의 재발견과 요리로서 짬뽕을 각인시킴.
작은 점포에서 밀려드는 손님을 감당할 수 없어 한적한 교외로 이전함.
이전 후에도 맛을 계속 유지함.
정통적인 돼지고기 베이스의 감칠맛이 뛰어난 육수를 사용.
음식의 가장 핵심적인 맛을 꾸밈 없이 전함.
11회에 소개됨.",1
S02E04,걸신 차트,청운식당,짬뽕,,충남,공주,의당면 청룡리 665,041-853-8314,"
[모카한잔]
매운 짬뽕. 우유 필요.",1
S02E04,걸신 차트,명성각,짬뽕,,충남,금산,추부면 마전리 69-6,041-753-5549,,1
S02E05,오늘의 신상,진주햄,꽈뜨로(소세이지),,,,,,"4가지 치즈 (까망베르, 블루, 체다, 고다)를 넣어 만든 소세이지.
700g 9000원.",0
S02E05,오늘의 신상,백설,견과유,,,,,,"땅콩 804개, 호두 104개, 아몬드 62개 분량.
샐러드 드레싱용. 올르브유와는 다른 뛰어난 풍미와 질감과 맛과 향.
파스타에 넣어도 좋음.
좋은 기름이지만 유통기한이 짧아 고급 요리에만 사용.
900ml 13900원.",0
S02E05,오늘의 신상,피코크(이마트),볶음한우고추장,,,,,,"1999년 농어민 대상을 수상, 2008년 전통식품 품질 인증, 2010년 농림 수산 식품부 지정 대한민국 식품 명인 지정 37호로 지정 받은 권기옥 명인이 담금.
한우, 고추장 매주가루 등 천연 재료 사용.
나물, 찌게 등에 사용.
9700원.",0
S02E05,걸신 초대석,아름다운 커피(한수정),초콜릿(이퀄),,,,,,"2010년 부터 싱글 에스테이트 초콜릿 판매.
싱글 에스테이트 - 한 농장에서 생산된 카카오 콩만 이용해 만든 초콜릿. (싱글 오리진 - 커피, 싱글 빈야드 - 와인)
한 지역의 단일 농장에서 재료를 구입하기 때문에 최초 생산자에 대한 추적이 가능하여 농장 노동자에게 정당한 댓가를 지불하는 것이 가능해짐.
대규모 식품 업체는 환경적인 유동성에 대비하기 위해 종자, 비료, 항만/해운, 금융 등을 거늘이게 되어 최초 생산자가 누구인지 조차 파악이 어려워 대우가 낮아짐.
가나, 코투디브아르가 전세계 생산량의 70%를 차지하며 페루는 세계 13위지만 1년 생산량이 코투디브아르 1주일 생산량일 만큼 앞의 두 나라의 물량이 막대함.
이퀄은 페루 아마존 유역의 우아누꼬, 팅고마리아, 산마르띤 지역에서 생산된 초콜릿을 사용.
산마르띤의 한 농부가 샬롱 드 쇼콜라에 출품하여 2위를 차지하여 단신에 실림.
남미의 꼬까의 대체작물로 생산됨. (꼬까에 대한 자세한 내용은 탁피디의 여행수다 - 볼리비아편 참고.)
최근 중국이 초콜릿 농장을 사들이고 있어 초콜릿의 블렉홀이 될 가능성이 높음. (만화책 시마 과장, 시마 부장, 시마 사장 참고.)
초콜릿은 커피와 달리 지방성분(카카오버터)가 많이 함유되어 가공이 어렵기 때문에 1차 가공이 끝난 커버추어를 벌크 형태로 수입하여 재가공하여 판매함.
이퀄은 커버추어 75% 사용.
일제시대 처음 우리나라에 전파된 제과산업이 해방 후 미군정을 지나 64년 수교를 하면서 기술 제휴를 통해 미국식 초콜릿보다 모리나가에 가까운 초콜릿이 대중화되어 2~3배씩 성장하면서 74년 미국의 문파이를 일본에서 카피한 것을 다시 카피한 초코파이로 정점을 찍음.
초콜릿의 대명사인 발렌타인대이에만 전체 1년 매출의 60%를 차지.
판형 초콜렛은 19세기 이후이나 기원전 1000년 전 부터 안데스, 마야 분명 기록 부터 먹기 시작했으며 매우 신성시 되어 제사에 사용되며, 화폐로도 사용됨.
최음제로도 사용되어 중세 유럽에서는 스파클링 와인과 함께 사용된것으로 기록됨.
1502년 콜롬부스에 의해 처음 발견되었으며 1519년경 유럽에 전파된 것으로 보임.
카카오 과육 안의 씨를 사용하지만 과육 자체도 매우 달콤하고 맛있으며 술을 담그기도 함.
유럽 전파 최초에는 볶은 콩 자체를 갈아 걸죽한 상태인 페이스트 상태를 그대로 굳힌 것을 물에 녹여 먹는식으로 전파됨.
처음에는 왕실에서나 먹을 수 있던 것이 점점 대중화 되면서 수요가 증가하게되어 대규모 플렌테이션이 발생함.
예수회 수사를 통해 남미에 플렌테이션 농장을 만들며 운영을 위한 아프리카 노예를 이주시킴.
생산 과정에서 카카오 콩을 과육에서 분리하던가 하는 어린아이를 동원할 수 있는 영역이 존재하여 이것이 되물림됨.
현재의 초코음료는 물에 잘 녹지만 당시 유럽에서는 페이스트 상태의 초콜릿을 물에 녹이기 위해 뚜껑에 막대기가 달린 컵을 사용했는데 이것이 쇼콜라띠에라고 불렀으며 현재에는 초콜릿 장인을 여기에서 따와 쇼콜라띠에라고 부름.
네슬레는 약사로 우유를 조제분유를 만드는 기술을 개발하여 이를 초콜릿과 접목하여 유명해짐.
위 언급된 카카오 버터는 무색 무취로 아무 맛과 쓸모가 없지만 초콜릿과 섞였을때 초콜릿의 식감을 담당하며 독특한 풍미와 맛과 식감을 좌지우지함.
1828년 이전에는 이 카카오버터를 분리할 기술이 없어 우유나 향신료 등으로 맛을 조정 했지만 네덜란드의 반 후텐이 압착 분리 기술을 개발하여 초콜릿의 혁신을 이루었지만 돈은 그다지 벌지 못함.
당시에는 압착후 추출된 카카오 버터의 사용처가 없어 그대로 버려졌지만 현재에는 바디샵을 비롯한 수 많은 바디 용품에 카카오 버터가 사용됨.
이 압착 기술 개발 후 캐드버리, 프라이와 같은 초콜릿 업체가 번성함.
19세기에 들어서며 영국왕실에 초콜릿이 전파되며 산업화 됨.
의외로 퀘이커교도의 캐드베리, 프라이, 라운트리 등이 앞장섬. (노동자는 그나마 잘 대우 했다고 함.)
남미의 크리오요(유럽계 남미인) 역시 초콜릿의 종자 이름에서 따왔으며 본국의 간섭을 싫어하며 귀국 의지가 없는 남미의 지배 계급을 뜻한다. (자세한 내용은 탁피디의 여행수다 - 볼리비아편 참고.)
이런 플렌테이션으로 통해 권력을 갖게 된 지배계급인 크리오요에 의해 독립운동의 시작 되어 나폴레옹의 유럽 정벌로 힘을 받게 됨.
하지만 이런 어수선한 정세 속에 막대한 수요와 산업적 성장기임에 비해 생산량은 타격을 받음.
이미 1850년대 부터 노예무역을 반대하는 목소리가 커지며 이들 생산자들을 아프리카 쌍뚜메를 시작으로 시험 단지를 조성하여 가나와 코투디브아르로 산지를 옮기게 됐으나 16세기로 무한루프.
테이스팅 노트를 기반으로한 초콜릿의 기본맛은 쓴맛과 떫은 맛.(떫은맛은 와인과 같은 폴리페놀을 기반으로 함.)
과육을 가진 과실이므로 산미, 로스팅을 통한 탄맛, 케러멜 맛, 체리 맛 등 보조적인 맛을 가짐.
초콜릿은 화(火)의 기운을 가짐. (자세한 내용은 좌파명리학 참고.)
좋은 초콜릿은 높은 온도에 녹는것이 정상으로 시중에 유통되는 안녹는 초콜릿은 녹지 않기 위한 첨가제가 들어가며 냉장고에 보존된 초콜릿 역시 풍미는 떨어짐.
여름에는 우유 또는 두유에 타먹는 초코음료를 추천함.
로컬푸드 - 우리가 먹을 수 있는 식품-식재료는 결국 식재료 회사에 의해 좌우되는 환경.
이런 식재료 부터 지역의 발전을 위해서는 생산자에게 혜택이 돌아가는 공정 무역이 대안이 됨.
차회 예고 - 원당. 과점시장인 제일제당, 삼양, 대한제분에 대해.
www.beautifulcoffee.com와 전국 아름다운 가계에서 판매.
40g 3000원.",0
S02E05,이 집에 가라,삐아프,초콜릿,,서울,강남,신사동 647-9 103호,02-545-0317,"고은수 쉐프님이 일본 유학 중 접하여 시작.
김연아 펜클럽 수제 초콜렛 만듦.",1
S02E05,이 집에 가라,카카오봄,초콜릿,,서울,마포,서교동 337-16 민우빌딩 1층,02-3141-4663,"창의적 메뉴.
블로그에 초콜릿을 통한 세상을 보는 안목이 뛰어남.",1
S02E05,이 집에 가라,아름다운 커피,카페,,서울,종로,적선동 80,-,"공정무역 초콜릿을 다양하게 맛볼수 있음.
토속촌, 용금옥 방문후 입가심으로 방문.
5월 9일 공정무역의 날 덕수궁 돌담길 시음 시식회 있음.",1
S02E06,맛집,부산삼진어묵,어묵,,부산,영도,봉래동2가 39-1,051-412-5468,2대가 운영하며 맛이 더욱 좋아짐.,1
S02E06,맛집,장수옥,국밥(순대),,서울,강남,역삼동 839-7,02-553-8427,"국산 사용.
누린내가 전혀 나지 않는 시골 장터의 투박하고 진한 국물.
김치와 깍뚜기가 맛이 없음.",1
S02E06,맛집,마포대나무집,수육(개),,서울,마포,용강동 39-1 우석연립상가11호,02-703-7808,일반적으로 수육이 좋으면 탕이 별로고 탕이 좋으면 수육이 별로지만 이런 선입견을 깨는 집.,1
S02E06,맛집,성안정꽃게,꽃게,,인천,강화,내가면 외포리 627-1,032-932-7818,"강화도 랭킹 3
꽃게탕에 호박을 푹 익혀 깊은 달큰한 맛을 냄.
찜/탕/간장게장.",1
S02E06,맛집,충남서산집,꽃게,,인천,강화,양도면 인산리 409-1,032-937-3996,"강화도 랭킹 1위.
허름한 노포에서 기업규모로 확장하여 길 건너편에 분점 있음.
성안정에 비교하여 비싸고 양이 적지만 재료의 선도가 좋고 속이 꽉 찬 꽃게를 사용하여 증축 후에도 맛이 떨어지지 않음.
찜/탕/간장게장.",1
S02E06,맛집,홍리면관,짬뽕,,대구,수성,매호동 1091 써니죤 사우나 1층,053-793-5989,[아브락사스],1
S02E06,맛집,대가야성,짬뽕,,대구,수성,만촌2동 738-1,053-741-6353,"[배드가이]
대구 5대 짬뽕.
가야성의 원 사장님이 남부 정류장 인근 새로 개업.",1
S02E06,맛집,교동짬뽕,짬뽕,,서울,마포,동교동 188-27,02-322-7247,[옥수총각],1
S02E06,맛집,홍콩반점0410 본점,짬뽕,,서울,강남,논현동 163-17,02-540-0410,"[옥수총각]
체인 형태이나 본점은 맛이 좋음.",1
S02E06,맛집,,치킨,,,,,,"[채플]
롯데 미림. 크라운 콘칩 사용. 온도조절에 유의.",0
S02E06,맛집,만나칼국수,칼국수,,서울,관악,보라매동 701-1,02-888-8564,[통마늘],1
S02E06,맛집,장추추어탕,추어탕,,서울,관악,보라매동 735-5,02-871-5431,[통마늘],1
S02E06,맛집,통인시장,기름떡볶이,,서울,종로,통인동 10-3,,"[질겅질겅]
개인적으로 별로.
호불호가 갈림.",1
S02E06,걸신에게 물어봐,동화반점,탕수육,,부산,중,보수동2가 73-8,051-253-6661,"[키르키르]
사라진 동화반점과 부산 보수동 동화반점이 같은곳인가?

40여년 전 가족 내 문제로 폐업.
60년도 광복동 개업이 맞다면 같은 곳일 수 있음.",1
S02E06,걸신에게 물어봐,칼국수포차,칼국수,,서울,은평,갈현동 398-7 (베스킨 라빈스 앞),,"[질겅질겅]
대학내 푸드트럭에 대한 의견.

이 한 집으로 인해 포장마차 칼국수 거리가 됨.
밤 11시~오전 5시 영업.",1
S02E06,걸신에게 물어봐,,짬뽕,,,,,,"[연어가제일좋아]
짬뽕의 맛을 알기 위해 필요한 양.

감정의 기복이 심할 때 어울리는 음식.",0
S02E06,걸신에게 물어봐,동해원,짬뽕,,대전,유성,궁동 414-5,042-823-3495,"[모카한잔]
공주의 동해원은 방송 소개 후 맛이 떨어졌다는 의견.
조카가 운영하는 분점이 본점보다 맛있음.",1
S02E06,걸신에게 물어봐,진흥각,짬뽕,,충남,공주,중동 361,041-855-4458,"[모카한잔]
2대가 운영.
돼지고기 육수 사용.
공주지역 1위.",1
S02E06,걸신에게 물어봐,장순루,짬뽕,,충남,공주,계룡면 월암리 23-5,041-857-5010,"[모카한잔]
홍/백 짬뽕 모두 좋음.
공주지역 5위.",1
S02E06,걸신에게 물어봐,동신원,짬뽕,,충남,공주,이인면 이인리 158-4,041-857-4430,"[모카한잔]
탕수육 추천.",1
S02E06,Soul City,大阪 (오오사카),,,,,,,"일본의 부엌.
오오사카의 라면은 삿포로나 하카다와 달리 크게 발달했다고 보기 어려움.
도톤보리의 재일 한국인이 개업한 킨유라면은 날이 갈수록 맛이 떨어짐.
추철할만한 곳으로 니보시라면이 있으며 한국 진출 소식이 있음.
기본적으로 쇼유(간장, 닭고기 육수), 시오(소금), 미소(된장)가 있으며 하카다에서 돼지뼈를 사용하여 묵직한 육수를 낸 동코츠(돈골)라면이 등장하면서 전국적으로 인기를 끌며 새로운 요소들과 합쳐 다양한 조리법이 발달함.
스시맛의 핵심은 밥 자체가 잘 돼야 함.
미슐랭 가이드 별 2개의 하라쇼 등 이 있으나 가격이 너무 비싸고 분위기가 경직되어 추천하지 않음.
한달 전 예약 필수.
오오사카의 부엌으로 불리우며 도쿄의 쓰키지 시장에 버금가는 쿠로몽 시장.
관서지방은 니기리 스시와 달리 치라시 스시(찬합 초밥), 하꼬 스시(판 초밥)이 발달함.
많은 초밥집이 번성했으나 시장 규모가 축소되며 점점 쇠락해감.
도톤보리 인근 술꾼을 상대로 밤새 영업하는곳에 가면 저렴하고 맛 좋은 스시집이 많음.
오코노미야키의 경우 치보 인근은 비추.
뒷골목에 오래된 집을 찾아갈 것.",0
S02E06,Soul City,玉五郎(타마고로),일본라면(니보시),,"大阪県
(오오사카현)","大阪市
(오오사카시)","北区芝田1-1-3 阪急三番街
(키타구 시바타 1−1−3 한큐 3번가)",+81 6-6372-5003,"어폐류(특히 멸치) 육수를 응축시켜 진하게 우려내고 계란을 사용하여 노란 빛이 나는 굵직한 면을 사용.
고명으로 올라오는 계란 반숙도 예쁘고 맛 좋음.
본점을 포함하여 8곳 정도의 점포가 있지만 맛이 거의 균등함.
니보시 쯔케면 - 면이 따로 나오고 진한 육수에 찍어먹음. 650엔.",1
S02E06,Soul City,一蘭 梅田店(이치란 우메다점),일본라면(동꼬츠),,"大阪県
(오오사카현)","大阪市
(오오사카시)","北区堂山町3-13
(키타구 도야마초 3-13)",+81 6-6312-5177,"대기하는 줄이 매우 김.
본점과의 차이가 나지 않도록 품질관리를 철저히함.",1
S02E06,Soul City,かむくら 道頓堀店 (카무쿠라 도톤보리점),일본라면(쇼유),,"大阪県
(오오사카현)","大阪市
(오오사카시)","中央区道頓堀1-7-25
(츄오구 도톤보리 1-7-25)",+81 6-6211-3790,"오오사카 지역 사람들로부터 오랫동안 사랑받음.
지역 라면 차트에서 3년 연속 1위.
전통적인 쇼유라면이지만 배추를 매우 많이 사용함.
쇼유라면 답게 닭뼈로 육수를 내어 국물이 맑고 가벼우며 배추가 들어가 부드럽고 따뜻한 단맛이 남.
차슈가 먹음직 스러움.
칸사이 공항에 분점이 있음.",1
S02E06,Soul City,かむくら千日前店 (카무쿠라 센니치마에점),일본라면(쇼유),,"大阪県
(오오사카현)","大阪市
(오오사카시)","中央区道頓堀 1-7-3
(츄오구 도톤보리 1-7-3)",+81 6-6213-1238,인접하여 두 곳이 검색되어 함께 기록함.,1
S02E06,Soul City,시장스시,스시,,"大阪県
(오오사카현)","大阪市
(오오사카시)",-,-,"가격은 저렴하지만 맛은 별로.
검색 불가.",0
S02E06,Soul City,ゑんどう(엔도),스시,,"大阪県
(오오사카현)","大阪市
(오오사카시)","福島区野田1-1-86 大阪市中央卸売市場本場
(후쿠시마구 노다 1-1-86 오오사카시 중앙 도매 시장 본고장)",+81 6-6469-7108,"쿠로몽시장이 아닌 중앙시장 내.
살풍경한 물류위주의 시장 한켠에 있음.
시장 노동자 상대로 아침 5시 ~ 오후 2시까지 영업.
중국 여행객에 알려져 대기시간이 김.
4가지 메뉴에 한 메뉴에 5개의 접시가 나오 한 접시당 5가지 초밥이 나옴.
10개 18000원 가량.",1
S02E06,Soul City,すしぎん (스시긴),스시,,"大阪県
(오오사카현)","大阪市
(오오사카시)","生野区鶴橋2-3-8
(이쿠노구 쯔루하시 2-3-8)",+81 6-6712-7105,"오오사카 한인타운 시장 한 가운데 있어 매우 찾기 어려움.
대기 시간이 매우 김.
계절별 종류가 어마어마하게 많고 저렴한 가격에 비해 맛이 뛰어남.
메뉴가 한글로 적혀있어 주문에 어려움이 없음.
설렁설렁 만드는 느낌이에 비해 맛이 매우 뛰어나며 생선과 어폐류를 다루는 솜씨에 빈틈이 없음.
재료에 따라 가격 편차가 있음.
전갱이 타다키와 대게 내장 군함말이 추천",1
S02E06,Soul City,Tsutaya JR野田店 (쯔타야 JR노다역점),소바(카노소바),,"大阪県
(오오사카현)","大阪市
(오오사카시)","福島区吉野3-1-21
(후쿠시마구 요시노3-1-21)",+81 6-6467-1500,"오리고기를 사용한 소바
오리 뼈와 살을 우려낸 따뜻한 육수를 사용.
미슐랭가이드 별 1개.
하코스시 판매.
국립 오오사카 병원 인근.
소바 + 스시 15000원 가량.",1
S02E06,Soul City,Tsutaya 野田阪神店 (쯔타야 노다 한신점),소바(카노소바),,"大阪県
(오오사카현)","大阪市
(오오사카시)","福島区大開1-1-1
(후쿠시마구 다이카이 1-1-1)",+81 6-6461-6091,병원 인근 비슷한거리에 두 곳이 검색 되어 함께 기록함.,1
S02E06,Soul City,そば切り文目堂 (자른 소바 아야메도),소바,,"大阪県
(오오사카현)","大阪市
(오오사카시)","中央区安堂寺町2-2-26
(츄오구 안도지마치 2-2-26)",+81 6-7504-5260,"전통적인 관서 소바의 메밀 식감.
니하치 사용. 윤끼가 느껴지지않는 소박한 느낌
미슐랭가이드 별 1개.",1
S02E06,Soul City,たかま (타카마),소바,,"大阪県
(오오사카현)","大阪市
(오오사카시)","北区天神橋7-12-14 グレーシィ天神橋ビル１号館
(키타구 첸진바시 7-12-14 구레시 텐진바시 빌딩 1)",+81 6-6882-8844,"튀김 판매.
미슐랭가이드 별 1개.",1
S02E06,Soul City,무우 졸임,무우 졸임,,,,,,"껍질을 벗겨낸 후 5Cm 두께로 자른 후 멸치와 다시마, 가쯔오부시 육수에 쯔유를 약간 짜다 싶을 정도로 넣은 후 강불로 끓이다 약불로 졸인다.",0
S02E06,Soul City,一斗 (잇토),구이(야끼니꾸),,"大阪県
(오오사카현)","大阪市
(오오사카시)","西成区天下茶屋東1-23-18
(니시나리구 텐가차야히가시 1-23-18)",+81 6-6659-8618,"신사이바시 다이마쯔 백화점 인근.
현지 일본인의 대기줄이 김.
정육식당 분위기.
등심, 안심, 안창살, 양, 곱창 등 다양한 부위.
양은 입에 넣으면 사르르 녹는 느낌으로 우리나라의 양과는 다름.
고기를 등급별로 분리해 두었으나 중간 등급과 상위 등급의 차이가 크지 않음.
와인도 주문할 수 있으며 주세가 싼 관계로 우리나라의 반값에 마실 수 있음.
아마가타산 와규를 사용하며 가격이 매우 저렴함.
본점과 신관이 있으며 두곳 다 좋음.",1
S02E07,기타,Philips 필립스 누들메이커 면 제조기 HR2365/01,제면기,,,,,,"설명서에 적힌 레시피 대로만 하면 거의 대부분의 면을 만들 수 있음.
시중 웬만한 점포보다 면의 상태가 좋음.
http://item2.gmarket.co.kr/Item/detailview/Item.aspx?goodscode=675126233&GoodsSale=Y&jaehuid=200002657&service_id=elecdn",0
S02E07,걸신에게 물어봐,세복메밀막국수,막국수,,경기,성남,중원구 상대원3동 612,031-733-1252,"[사짜식당]
10여년간 지역에서 영업해 옴.
수육이 매우 뛰어남.
평균 이상의 면.",1
S02E07,걸신에게 물어봐,타블로24,부페,,서울,종로,종로6가 289-3 JW 메리어트 동대문 스퀘어 서울 내,02-2276-3000,"[인디안박]
맛있는 라디오 소개됨.
아침 42000 (조식은 스시를 제공하지 않음.)
점심 95000
저녁 100000
자비로 방문은 비추함.",1
S02E07,걸신에게 물어봐,たこ梅分店 (타코우메 분점),오뎅,,"大阪県
(오오사카현)","大阪市
(오오사카시)","北区角田町9−25
(키타구 카쿠다쵸 9-25)",+81 6-6311-3309,"[이트레인저]
S02E06에 이름 점포명 불명으로 소개된 곳.",1
S02E07,걸신에게 물어봐,花くじら (하나쿠지라),오뎅,,"大阪県
(오오사카현)","大阪市
(오오사카시)","福島区福島2丁目7−4
(후쿠시마구 후쿠시마 2초메 7-4)",+81 6-6452-5547,"[이트레인저]
하나쿠지라 아사이방송국 인근.
영업시간 영업일 확인.",1
S02E07,걸신 배틀,"비빔국수 (자반고등어, 사짜스님)",,,,,,,"2. 자 - 인터넷 게시글만으로는 여론을 대변할 수 없음.
4. 사 - 국수를 그다지 즐기지 않지만 우동과 짬뽕의 운명을 가른것과 같이 자극적인 비빔이 미래에 국수계를 석권할 것이다.
6. 사 - 술과 함께하기 위해서는 비빔국수가 우월함.
8. 자 - 인류가 발전하면서 보다 맛있게 발달한것이 비빔국수이다.
10. 사 - 통계청 자료 2012년 기준 면류 소비 금액 연간 2조 2천억.
라면 1조 8천억.
소면 3천억.
12. 자 - 국물라면과 비 국물라면의 비율이 1:1.
식당 입장에서는 비빔류의 라면은 손이 많이감.
14. 사 - 현재의 소면은 넓은 밀가루 반죽을 칼로 자르는식으로 만들지만 사전에는 밀가루 반죽을 늘려 만드는 것으로 설명함.
16. 사 - 나이름 억어감에 따라 유년기에는 잔치국수 젊은 나이에는 비빔국수 다시 나이를 먹고 나면 슴슴한 잔치국수로 입맛이 변해감.",0
S02E07,걸신 배틀,"잔치국수 (박근홍, 무야산다)",,,,,,,"1. 박 - 이미 게시판에서 잔치국수의 압승.
3. 무 - 유년시절 첫 요리의 기억.
갑자기 많은 손님이 들이 닥쳤을 때에나 임기응변으로 대접하거나 묵은 면만 처리하기 위한 조리법.
5. 박 - 잔치국수도 자극적으로 만들 수 있음.
무 - 여자들은 체중 문제 때문에 국물이 있는 음식을 버거워하듯 한끼 식사를 해결 할 수 있음.
7. 무 - 인류 최초의 국수 형태는 잔치국수 형태였을 것으로 국수의 본질을 나타낸다.
9. 박 - 잔치국수는 여럿이 함께 먹는 음식.
비빔국수는 있는 재료로 대충 먹는 음식.
11. 박 - 라면에서 보다시피 국물이 있는 면이 대세.
13. 박 - 잔치국수는 일품요리로서 의미가 있음.
15. 무 - 요리왕 비용에서 나왔듯 비빔요리는 암흑요리계료 분류됨.
탄수화물이 주성분인 밀가루 요리는 국물이 있어야 한다고 생각함.",0
S02E07,걸신 배틀,국수,,,,,,,"소면은 일본의 국수 문화.
19세기 초반 문헌에 왜면으로 기록됨.
소면의 소(素)는 희다는 뜻.
중면 태면의 개념에서 소면은 세면이라고 함.
메밀의 경우 회색빛을 띔.
희다는 의미에는 아무 양념이 가미되지 않았다는 의미도 있음.
메밀국수의 장국에 얼음에 올린 소면을 적셔먹는 형태가 있음.
소면의 원형은 아무런 양념이나 고명이 첨가 되지 않은 밀가루로 만든 가는 면.
소면문화는 식민지 시대에 일본식 면 제면소가 만들어 지면서 활성화됨.
밀 공급이 원활치 않아 잔치국수의 이름에서 알 수 있듯 경사가 있을때나 먹던 고급 음식으로 분류되며 80년대까지도 결혼식 대표음식으로 이어져 옴.
농경사회인 우리나라에서 논밭까지 음식을 나르는 것을 간소화 하기 위해 비빔밥이 발달한 문화에서 이어져 내려온 식습관에 의해 만들어진것으로 보이며 간편한 조리법으로 상업화가 손쉬웠음.
자극적인 음식이 발달하고 여성들의 다이어트 강박에 등으로 인해 대중화됨.
70~80년대경 잔치국수라는 이름으로 체인이 등장했으며 그 이전까지는 그냥 국수와 비빔국수로 불리움.
일본은 다시마, 가쯔오부시를 주로 사용하지만 우리나라는 설렁탕, 곰탕, 육개장, 추어탕 등 다양한음식에 사용되며 특해 내륙지방의 경우 민물고기를 사용한 어탕국수(장어국수가 여기 포함됨)가 있음.
고기국수는 소면으로 보기 어려움.",0
S02E07,,소면 삶는 노하우,,,,,,,"프라이팬에 삶게되면 면이 익는 색을 볼 수 있고 잘 넘치치 않음.
디포리를 조금 넣으면 국물이 훨씬 깊은맛이 남.",0
S02E07,맛집,망향국수,국수(비빔),,경기,연천,청산면 궁평리 231-2,031-835-3575,,1
S02E07,이 집에 가라,이연국수,국수,,전북,전주,덕진구 인후동2가 1529-19,063-242-0036,"25회 소개됨.
정치인 출입 금지.
완벽히 면을 삶고 마지막까지도 풀어지지 않는 면이 특징.
주인이 다양한 사업을 하다 창업.
최고의 국수를 만들기 위해 30곳이 넘는 제면소를 돌아다니며 충북 진천의 제면소 면을 선택하여 먹는 사람 입장에서 하나 하나 개선해 완성함.",1
S02E07,걸신 배틀,차회 예고 - 파먹 VS 섞먹,빙수,,,,,,,0
-,맛집,원조창평시장국밥,국밥(돼지내장/선지),,전남,담양,창평면 창평리 209-8,061-383-4424,,